SK_ID_CURR,AMT_INCOME_TOTAL,AMT_CREDIT,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,CNT_FAM_MEMBERS,HOUR_APPR_PROCESS_START,EXT_SOURCE_2,EXT_SOURCE_3,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,TARGET
299300,247500.0,2149776.0,0.002506,-19284,-3263,-10906.0,-2813,2.0,6,0.6838160177043979,0.6594055320683344,4.0,0.0,-476.0,0.0,0.0,0.0,0.0,2.0,1.0,Cash loans,F,N,Y,Family,State servant,Secondary / secondary special,Married,Municipal apartment,1,1,0,1,1,0,Core staff,2,2,FRIDAY,0,0,0,0,0,0,Medicine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432149,157500.0,562500.0,0.028663,-15472,-284,-4896.0,-876,2.0,11,0.4762878904131987,0.3910549766342248,4.0,1.0,-418.0,0.0,0.0,0.0,0.0,0.0,5.0,Cash loans,M,N,Y,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Laborers,2,2,MONDAY,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329529,135000.0,983299.5,0.025164,-19819,-10626,-10642.0,-3239,2.0,11,0.649058220865996,0.6817058776720116,0.0,0.0,-422.0,0.0,0.0,0.0,1.0,0.0,0.0,Cash loans,F,N,Y,"Spouse, partner",Working,Higher education,Married,House / apartment,1,1,0,1,0,0,Laborers,2,2,SUNDAY,0,0,0,0,0,0,Industry: type 11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307590,157500.0,521280.0,0.022625,-20291,0,-3619.0,-3828,2.0,12,0.520616784407961,0.7662336700704004,0.0,0.0,-1780.0,0.0,0.0,0.0,3.0,0.0,4.0,Cash loans,M,Y,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,1,0,0,Laborers,2,2,TUESDAY,0,0,0,0,0,0,XNA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403642,225000.0,1113840.0,0.032561,-19134,-1588,-1542.0,-2694,3.0,13,0.3410295303677477,0.746300213050371,1.0,0.0,-1397.0,0.0,0.0,0.0,0.0,0.0,2.0,Cash loans,F,N,Y,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,1,0,1,1,0,Laborers,1,1,WEDNESDAY,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366423,216000.0,988875.0,0.018634,-11826,-3463,-3576.0,-3159,2.0,12,0.5370486096103491,0.6894791426446275,0.0,0.0,-29.0,0.0,0.0,0.0,1.0,0.0,3.0,Cash loans,F,Y,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,1,Sales staff,2,2,THURSDAY,0,0,0,0,0,0,Services,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149952,76500.0,270000.0,0.015221,-21920,-1046,-12016.0,-4767,1.0,9,0.2752958301435746,0.5352762504724826,0.0,0.0,-339.0,0.0,0.0,0.0,0.0,0.0,1.0,Cash loans,F,N,Y,Unaccompanied,Working,Higher education,Widow,House / apartment,1,1,0,1,0,0,Core staff,2,2,TUESDAY,0,0,0,0,0,0,Kindergarten,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189268,225000.0,247275.0,0.018634,-13408,-3251,-5789.0,-5159,2.0,16,0.5738993394370083,0.4365064990977374,0.0,0.0,-1223.0,0.0,0.0,0.0,0.0,0.0,0.0,Cash loans,F,N,Y,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,1,1,0,1,1,0,Private service staff,2,2,TUESDAY,0,0,0,0,0,0,Trade: type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261596,675000.0,2517300.0,0.0072739999999999,-9759,-1538,-6615.0,-226,3.0,12,0.7096154140381874,0.2525986978339766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cash loans,F,Y,Y,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,1,0,1,0,0,Managers,2,2,WEDNESDAY,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
139615,270000.0,824823.0,0.00702,-17252,-2474,-9633.0,-805,2.0,9,0.5305728443943026,0.5154953751603267,0.0,0.0,-1694.0,0.0,0.0,0.0,1.0,0.0,3.0,Cash loans,M,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Laborers,2,2,FRIDAY,0,0,0,0,1,1,Construction,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288894,135000.0,458235.0,0.010966,-17988,-1583,-8833.0,-1529,2.0,16,0.2086135849101029,0.5442347412142162,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Cash loans,F,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Laborers,2,2,THURSDAY,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387560,126000.0,225000.0,0.026392,-23611,0,-3878.0,-4265,2.0,12,0.4456307526614687,0.1385128770585923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cash loans,F,N,Y,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,0,0,Laborers,2,2,THURSDAY,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333946,157500.0,1350000.0,0.006233,-16849,-952,-3270.0,-386,2.0,17,0.7259662125969979,0.4436153084085652,0.0,0.0,-2621.0,0.0,0.0,0.0,0.0,0.0,0.0,Cash loans,F,N,Y,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,1,0,1,1,0,Accountants,2,2,WEDNESDAY,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230840,108000.0,180000.0,0.010032,-8172,-1268,-4574.0,-845,2.0,5,0.3161636004529044,0.4776491548517548,0.0,0.0,-333.0,0.0,0.0,0.0,0.0,0.0,1.0,Revolving loans,F,Y,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,1,0,0,Laborers,2,2,SATURDAY,0,0,0,1,1,0,Self-employed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109901,90000.0,189000.0,0.011703,-20383,0,-5418.0,-3798,2.0,14,0.5296087087975136,0.6528965519806539,2.0,0.0,-804.0,0.0,0.0,0.0,0.0,0.0,3.0,Cash loans,F,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,1,0,0,Laborers,2,2,TUESDAY,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344839,180000.0,288873.0,0.030755,-10426,-115,-4882.0,-2923,2.0,15,0.4800255492692374,0.5352762504724826,0.0,0.0,-661.0,0.0,0.0,0.0,0.0,0.0,1.0,Cash loans,M,N,N,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Laborers,2,2,MONDAY,0,0,0,0,1,1,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377311,180000.0,1078200.0,0.010556,-22985,0,-8101.0,-4263,2.0,11,0.5937677384646693,0.7530673920730478,9.0,0.0,-1581.0,0.0,0.0,0.0,0.0,2.0,4.0,Cash loans,F,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,1,0,0,Laborers,3,3,WEDNESDAY,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102756,90000.0,690579.0,0.025164,-14086,-2197,-3289.0,-4269,3.0,13,0.2712743514774837,0.622922000268356,0.0,0.0,-1698.0,0.0,0.0,0.0,0.0,0.0,0.0,Cash loans,F,N,N,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Sales staff,2,2,TUESDAY,0,0,0,0,0,0,Self-employed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442300,270000.0,755190.0,0.020713,-22606,0,-3169.0,-779,2.0,8,0.488244757705824,0.4974688893052743,3.0,0.0,-1688.0,0.0,0.0,0.0,0.0,0.0,0.0,Cash loans,M,Y,Y,Unaccompanied,Pensioner,Higher education,Married,House / apartment,1,0,0,1,0,0,Laborers,3,2,THURSDAY,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373496,225000.0,1006920.0,0.04622,-11210,-2761,-5520.0,-3546,4.0,16,0.7411822738958668,0.5937175866150576,0.0,0.0,-393.0,0.0,0.0,0.0,0.0,0.0,0.0,Cash loans,F,Y,Y,Unaccompanied,State servant,Higher education,Married,House / apartment,1,1,0,1,0,0,Managers,1,1,SUNDAY,0,0,0,0,1,1,Government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396440,135000.0,271957.5,0.04622,-21645,0,-10599.0,-5027,2.0,12,0.6815801670439084,0.3441550073724169,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,Cash loans,F,N,N,Unaccompanied,Pensioner,Higher education,Married,House / apartment,1,0,0,1,1,0,Laborers,1,1,SATURDAY,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288419,90000.0,96786.0,0.030755,-13221,-1166,-4114.0,-4112,1.0,14,0.5976491891325955,0.3606125659189888,0.0,0.0,-187.0,0.0,0.0,0.0,0.0,2.0,7.0,Cash loans,M,Y,Y,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1,0,0,Low-skill Laborers,2,2,TUESDAY,0,0,0,0,1,1,Self-employed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411435,112500.0,122256.0,0.025164,-21696,0,-1609.0,-5200,2.0,11,0.6263489802326726,0.6397075677637197,2.0,0.0,-2184.0,0.0,0.0,0.0,0.0,0.0,4.0,Cash loans,F,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,1,0,0,Laborers,2,2,TUESDAY,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238036,112500.0,508495.5,0.0038179999999999,-21174,-657,-7321.0,-4322,2.0,6,0.3817185712343794,0.6738300778602003,6.0,0.0,-338.0,0.0,0.0,0.0,0.0,1.0,0.0,Cash loans,M,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,1,0,1,Laborers,2,2,THURSDAY,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137930,67500.0,693301.5,0.006852,-16323,-6814,-10396.0,-4429,3.0,13,0.7847606504464321,0.816092360478441,0.0,0.0,-3156.0,0.0,0.0,0.0,0.0,0.0,1.0,Cash loans,F,N,N,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,1,1,1,1,1,1,Core staff,3,3,WEDNESDAY,0,0,0,0,0,0,School,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408875,180000.0,675000.0,0.010006,-15639,-4735,-2233.0,-1484,4.0,15,0.7317955154374451,0.6479768603302221,3.0,0.0,-359.0,0.0,0.0,0.0,0.0,1.0,3.0,Cash loans,F,N,Y,Unaccompanied,Working,Higher education,Married,House / apartment,1,1,1,1,1,0,Medicine staff,2,2,FRIDAY,0,0,0,0,0,0,Medicine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351505,112500.0,753840.0,0.04622,-14670,-3848,-3329.0,-4124,5.0,13,0.684746700519692,0.5352762504724826,0.0,0.0,-2871.0,0.0,0.0,0.0,0.0,0.0,6.0,Cash loans,F,N,Y,Family,Working,Lower secondary,Married,House / apartment,1,1,0,1,1,0,Laborers,1,1,SATURDAY,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232092,225000.0,994891.5,0.020246,-20972,0,-5279.0,-3999,2.0,10,0.6166011061731194,0.8128226070575616,2.0,0.0,-787.0,0.0,0.0,1.0,0.0,0.0,2.0,Cash loans,F,N,Y,Family,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,1,0,0,Laborers,3,3,FRIDAY,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260761,225000.0,630000.0,0.04622,-15285,-2498,-1077.0,-4345,3.0,14,0.6770068459408171,0.3360615207658242,1.0,0.0,-1268.0,0.0,0.0,0.0,0.0,0.0,0.0,Revolving loans,M,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Laborers,1,1,WEDNESDAY,0,0,0,0,1,1,Business Entity Type 3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404361,225000.0,774000.0,0.028663,-9207,-248,-660.0,-1896,2.0,8,0.4346117690781384,0.3233112448967859,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cash loans,M,Y,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Drivers,2,2,WEDNESDAY,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181611,135000.0,540000.0,0.010032,-14678,-3374,-2679.0,-5728,2.0,8,0.5407707372846806,0.2525986978339766,0.0,0.0,-1422.0,0.0,0.0,0.0,1.0,0.0,3.0,Cash loans,F,N,N,Unaccompanied,Working,Higher education,Single / not married,House / apartment,1,1,1,1,1,0,Laborers,2,2,SATURDAY,0,0,0,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143624,157500.0,562500.0,0.030755,-16458,-721,-5326.0,-13,2.0,14,0.0156873572153752,0.324891229465852,0.0,0.0,-1889.0,0.0,0.0,0.0,1.0,0.0,1.0,Cash loans,F,Y,Y,Family,Working,Secondary / secondary special,Married,Municipal apartment,1,1,0,1,0,0,Sales staff,2,2,MONDAY,0,0,0,0,0,0,Self-employed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159992,225000.0,1288350.0,0.030755,-10268,-1795,-2513.0,-2933,2.0,17,0.5824695924610529,0.5602843280409464,1.0,0.0,-2133.0,0.0,0.0,0.0,0.0,0.0,4.0,Cash loans,F,N,N,Family,Working,Higher education,Married,House / apartment,1,1,1,1,0,0,Core staff,2,2,THURSDAY,0,0,0,0,0,0,School,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187304,157500.0,360000.0,0.026392,-15885,-3281,-6502.0,-4836,2.0,10,0.6992306557534393,0.746300213050371,13.0,2.0,-1196.0,0.0,0.0,0.0,0.0,1.0,1.0,Cash loans,M,Y,Y,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Laborers,2,2,TUESDAY,0,0,0,0,0,0,Self-employed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306436,337500.0,1057266.0,0.032561,-13773,-4188,-7832.0,-4611,2.0,13,0.6679864871584188,0.5136937663039473,0.0,0.0,-1553.0,0.0,0.0,0.0,0.0,1.0,1.0,Cash loans,M,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,1,Laborers,1,1,MONDAY,0,0,0,0,0,0,Construction,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419539,180000.0,497520.0,0.0084739999999999,-9955,-139,-1098.0,-2071,4.0,16,0.6246739533807626,0.190705947811054,0.0,0.0,-607.0,0.0,0.0,0.0,0.0,0.0,3.0,Cash loans,M,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Laborers,2,2,TUESDAY,0,0,0,0,1,1,Housing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387343,180000.0,676629.0,0.018634,-21990,-14352,-6083.0,-4145,2.0,17,0.6123428946707863,0.5154953751603267,1.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,Cash loans,F,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Laborers,2,2,WEDNESDAY,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417814,148500.0,1125000.0,0.035792,-23012,-918,-11938.0,-4397,2.0,10,0.6543642160263696,0.5352762504724826,0.0,0.0,-1477.0,0.0,0.0,0.0,0.0,0.0,3.0,Cash loans,F,Y,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,1,1,0,0,Security staff,2,2,THURSDAY,0,0,0,0,1,1,Construction,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250851,211500.0,755190.0,0.025164,-12733,-1421,-169.0,-4622,3.0,9,0.2598076423985638,0.6144143775673561,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Cash loans,M,Y,Y,Family,Working,Secondary / secondary special,Married,House / apartment,1,1,1,1,0,0,Laborers,2,2,FRIDAY,0,0,0,0,0,0,Industry: type 7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451902,54000.0,234369.0,0.020246,-24108,0,-3983.0,-5197,1.0,10,0.5404991979001275,0.5352762504724826,1.0,0.0,-1613.0,0.0,0.0,0.0,0.0,0.0,1.0,Cash loans,F,N,N,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,1,0,0,Laborers,3,3,THURSDAY,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175883,157500.0,790830.0,0.020246,-14176,-4467,-993.0,-1505,2.0,8,0.5117753988828594,0.3825018041447388,1.0,0.0,-892.0,0.0,0.0,0.0,0.0,0.0,2.0,Cash loans,F,N,Y,Unaccompanied,State servant,Higher education,Married,House / apartment,1,1,0,1,0,1,Core staff,3,3,THURSDAY,0,0,0,0,0,0,Government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317791,202500.0,315000.0,0.032561,-9668,-2813,-5901.0,-2266,3.0,16,0.6352558852046903,0.2985949897873972,1.0,1.0,-808.0,0.0,0.0,0.0,0.0,1.0,0.0,Cash loans,M,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,1,Managers,1,1,TUESDAY,0,0,0,0,1,1,Industry: type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331482,216000.0,1288350.0,0.008625,-12240,-3216,-1992.0,-3974,4.0,13,0.6244380820610375,0.4365064990977374,0.0,0.0,-377.0,0.0,0.0,0.0,0.0,0.0,0.0,Cash loans,M,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Laborers,2,2,SATURDAY,0,0,0,0,0,0,Industry: type 11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133202,112500.0,1040985.0,0.008068,-14638,-1105,-6276.0,-4443,2.0,6,0.3983069703653537,0.6006575372857061,0.0,0.0,-2831.0,0.0,0.0,0.0,1.0,1.0,2.0,Cash loans,F,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Cooking staff,3,3,MONDAY,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255958,247500.0,1125000.0,0.031329,-18957,-2669,-11349.0,-2444,2.0,11,0.7384969465963286,0.4223696523543468,0.0,0.0,-2228.0,0.0,0.0,0.0,0.0,1.0,0.0,Cash loans,F,Y,N,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,1,1,1,1,0,0,Managers,2,2,WEDNESDAY,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154035,157500.0,659610.0,0.00702,-19165,-4701,-12152.0,-2702,2.0,16,0.7066143058947201,0.7517237147741489,0.0,0.0,-1557.0,0.0,0.0,0.0,0.0,0.0,1.0,Cash loans,F,N,N,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,High skill tech staff,2,2,FRIDAY,0,0,0,0,0,0,Government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343984,157500.0,675000.0,0.018209,-22162,0,-7779.0,-4520,2.0,13,0.1326335945349215,0.6296742509538716,0.0,0.0,-1163.0,0.0,0.0,0.0,0.0,0.0,0.0,Cash loans,M,Y,Y,Unaccompanied,Pensioner,Higher education,Married,House / apartment,1,0,0,1,1,0,Laborers,3,3,SATURDAY,0,0,0,0,0,0,XNA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456020,180000.0,1147500.0,0.010643,-23047,0,-3368.0,-4877,2.0,15,0.6461087891127391,0.7713615919194317,0.0,0.0,-2058.0,0.0,0.0,0.0,0.0,0.0,1.0,Cash loans,F,N,Y,Children,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,1,1,0,Laborers,2,2,SATURDAY,0,0,0,0,0,0,XNA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165160,157500.0,254700.0,0.035792,-15560,-436,-8091.0,-4867,2.0,13,0.6781390802285061,0.8307666055019554,0.0,0.0,-181.0,0.0,0.0,0.0,0.0,0.0,0.0,Cash loans,M,Y,Y,Family,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Laborers,2,2,THURSDAY,0,0,0,0,1,1,Business Entity Type 3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411887,202500.0,180000.0,0.018029,-8832,-44,-3388.0,-1469,4.0,12,0.3683474918744791,0.2925880073368475,2.0,0.0,-1797.0,0.0,0.0,0.0,0.0,0.0,2.0,Revolving loans,M,N,N,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,1,1,1,Laborers,3,3,THURSDAY,0,0,0,0,0,0,Business Entity Type 3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393917,90000.0,152820.0,0.008019,-18765,-230,-11981.0,-2320,2.0,16,0.5746638509651143,0.3774042489507649,6.0,0.0,-2732.0,0.0,0.0,0.0,0.0,0.0,4.0,Cash loans,M,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,1,0,Security staff,2,2,MONDAY,0,1,1,0,0,0,Security,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436259,90000.0,709866.0,0.003813,-18570,-5976,-5662.0,-2114,1.0,5,0.3527305036943843,0.7016957740576931,11.0,1.0,-1564.0,0.0,0.0,0.0,0.0,0.0,1.0,Cash loans,F,N,N,Family,State servant,Secondary / secondary special,Widow,House / apartment,1,1,0,1,0,0,Core staff,2,2,MONDAY,0,0,0,0,0,0,School,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454076,180000.0,270000.0,0.018801,-13601,-3210,-7303.0,-3893,2.0,9,0.5601188260573293,0.5352762504724826,0.0,0.0,-1513.0,0.0,0.0,0.0,0.0,1.0,1.0,Revolving loans,F,N,N,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,0,Laborers,2,2,SATURDAY,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159717,103500.0,284400.0,0.009175,-11259,-4416,-723.0,-1450,4.0,13,0.6973463569925005,0.2622489709189549,0.0,0.0,-1560.0,0.0,0.0,0.0,0.0,0.0,1.0,Cash loans,F,N,Y,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,1,1,1,1,0,0,Sales staff,2,2,WEDNESDAY,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140508,180000.0,248760.0,0.006233,-10215,-2401,-10190.0,-781,3.0,11,0.6913970822666173,0.1285043773724039,1.0,0.0,-1825.0,0.0,0.0,0.0,1.0,0.0,2.0,Cash loans,M,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,1,0,1,Laborers,2,2,MONDAY,0,0,0,0,0,0,Housing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290285,90000.0,640080.0,0.02461,-13018,-2889,-3230.0,-1830,5.0,11,0.4317231363734817,0.5352762504724826,2.0,0.0,-1909.0,0.0,0.0,0.0,0.0,0.0,1.0,Cash loans,F,N,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,1,0,0,Cleaning staff,2,2,SATURDAY,0,0,0,0,0,0,Trade: type 7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
